City1,City2,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),Year,Month_num,dep latitude,dep longitude,arr latitude,arr longitude,Category 
BRISBANE,PERTH,82553,502,88.6,3615,2019,November,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,88880,530,90.5,3615,2019,December,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,84424,513,88.6,3615,2020,January,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,70677,484,79.7,3615,2020,February,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,56710,464,66.7,3615,2020,March,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,2115,48,25.3,3615,2020,April,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,0,0,0,3615,2020,May,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,1317,34,22,3615,2020,June,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,7423,92,46.4,3615,2020,July,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,6252,104,38.3,3615,2020,August,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,5692,88,37.3,3615,2020,September,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,5626,84,38.5,3615,2020,October,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,18756,166,65,3615,2020,November,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PERTH,42637,309,79.4,3615,2020,December,-27.47101,153.024292,-31.95224,115.861397,above_3k
BRISBANE,PROSERPINE,22202,172,72.4,895,2019,January,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,17398,128,76.8,895,2019,February,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,18772,142,74.1,895,2019,March,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,23145,169,76.8,895,2019,April,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,18684,138,77,895,2019,May,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,16814,122,77.3,895,2019,June,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,22906,158,81.3,895,2019,July,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,22714,144,88.2,895,2019,August,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,23677,152,86.9,895,2019,September,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,24769,154,90,895,2019,October,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,22168,144,86.9,895,2019,November,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,23857,166,80.9,895,2019,December,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,25664,174,82.9,895,2020,January,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,17471,123,79.4,895,2020,February,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,13687,118,65.1,895,2020,March,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,0,0,0,895,2020,April,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,0,0,0,895,2020,May,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,2358,24,68.5,895,2020,June,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,14052,126,70.9,895,2020,July,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,12850,117,67.9,895,2020,August,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,16828,138,73.4,895,2020,September,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,20829,162,77.7,895,2020,October,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,19743,146,82.8,895,2020,November,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,PROSERPINE,21740,167,77.8,895,2020,December,-27.47101,153.024292,-20.4011,148.5802,less_than_1k
BRISBANE,ROCKHAMPTON,39162,656,71.6,518,2019,January,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,38288,620,75.2,518,2019,February,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,43894,677,76.4,518,2019,March,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,43129,652,79.2,518,2019,April,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,46092,695,78.6,518,2019,May,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,43278,657,78.6,518,2019,June,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,50811,697,86.4,518,2019,July,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,47484,669,83.5,518,2019,August,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,47253,655,85.7,518,2019,September,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,49600,696,85.1,518,2019,October,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,45748,649,81.9,518,2019,November,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,44718,632,82.4,518,2019,December,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,40866,648,73.3,518,2020,January,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,38975,622,70.8,518,2020,February,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,29590,557,57.8,518,2020,March,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,2182,128,22.8,518,2020,April,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,3472,85,52.8,518,2020,May,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,8060,149,60.5,518,2020,June,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,15904,263,69,518,2020,July,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,16892,326,56.8,518,2020,August,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,19470,350,55.3,518,2020,September,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,23715,385,62.5,518,2020,October,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,25707,422,63.7,518,2020,November,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,ROCKHAMPTON,30553,476,62.5,518,2020,December,-27.47101,153.024292,-23.38032,150.505951,less_than_1k
BRISBANE,SYDNEY,373527,2749,83,753,2019,January,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,353301,2717,80.7,753,2019,February,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,404452,3008,82.3,753,2019,March,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,397001,2965,81.3,753,2019,April,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,396519,3074,79.4,753,2019,May,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,380079,2834,80.9,753,2019,June,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,431064,3163,82.6,753,2019,July,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,413613,2972,84.3,753,2019,August,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,401748,2954,82.5,753,2019,September,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,447595,3107,87.6,753,2019,October,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,413243,2894,86.7,753,2019,November,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,408902,2878,86.7,753,2019,December,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,377958,2689,86,753,2020,January,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,340988,2596,79.9,753,2020,February,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,228371,2252,63.1,753,2020,March,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,14154,424,36.1,753,2020,April,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,18716,353,55.4,753,2020,May,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,37009,489,70.9,753,2020,June,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,94549,939,73.9,753,2020,July,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,18919,421,50,753,2020,August,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,10864,362,41.6,753,2020,September,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,10432,311,43.1,753,2020,October,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,26773,471,55.7,753,2020,November,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,SYDNEY,120935,1301,62.9,753,2020,December,-27.47101,153.024292,-33.861481,151.205475,less_than_1k
BRISBANE,TOWNSVILLE,72481,691,70.6,1112,2019,January,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,66071,611,74,1112,2019,February,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,84310,697,81,1112,2019,March,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,82679,728,75.2,1112,2019,April,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,86219,781,73.7,1112,2019,May,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,86707,736,78.7,1112,2019,June,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,95192,788,80.4,1112,2019,July,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,91854,756,80.9,1112,2019,August,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,91326,743,81.7,1112,2019,September,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,90971,749,80.7,1112,2019,October,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,82430,714,79.6,1112,2019,November,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,87854,729,82.2,1112,2019,December,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,77333,705,74.4,1112,2020,January,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,70269,666,71.7,1112,2020,February,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,56221,599,64.9,1112,2020,March,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,4193,91,44.9,1112,2020,April,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,4907,82,61.9,1112,2020,May,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,15096,148,74,1112,2020,June,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,40490,314,81.9,1112,2020,July,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,40590,381,66.3,1112,2020,August,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,44343,421,70.7,1112,2020,September,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,47414,427,71.9,1112,2020,October,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,46958,400,75.9,1112,2020,November,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
BRISBANE,TOWNSVILLE,61765,522,72.8,1112,2020,December,-27.47101,153.024292,-19.26639,146.805695,between_1k_2k
CANBERRA,MELBOURNE,79523,799,63.3,470,2019,January,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,95920,877,68.8,470,2019,February,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,106562,952,70.6,470,2019,March,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,96483,909,68.6,470,2019,April,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,99637,973,65.2,470,2019,May,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,91915,898,64.7,470,2019,June,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,99573,963,65.2,470,2019,July,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,101284,971,65.7,470,2019,August,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,101620,949,68.2,470,2019,September,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,111079,977,71.6,470,2019,October,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,109176,936,72.7,470,2019,November,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,92002,852,69,470,2019,December,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,74654,699,69.9,470,2020,January,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,93430,900,65.2,470,2020,February,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,57858,764,48.7,470,2020,March,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,1949,98,20.3,470,2020,April,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,2748,70,36,470,2020,May,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,5806,117,50.4,470,2020,June,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,2219,90,22.6,470,2020,July,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,0,0,0,470,2020,August,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,0,0,0,470,2020,September,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,0,0,0,470,2020,October,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,0,0,0,470,2020,November,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,MELBOURNE,26961,303,68.1,470,2020,December,-35.27603,149.13435,-37.813938,144.963425,less_than_1k
CANBERRA,SYDNEY,47416,933,70.6,236,2019,January,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,73184,1345,70.7,236,2019,February,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,81651,1466,73.4,236,2019,March,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,71101,1335,70.7,236,2019,April,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,80707,1427,73.4,236,2019,May,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,78511,1350,77.2,236,2019,June,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,83565,1473,74.9,236,2019,July,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,84536,1434,75.7,236,2019,August,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,83904,1431,77,236,2019,September,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,89721,1493,77.6,236,2019,October,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,88907,1427,81,236,2019,November,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,68147,1178,76.1,236,2019,December,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,49339,914,73.9,236,2020,January,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,73238,1298,73.4,236,2020,February,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,43011,1071,54,236,2020,March,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,0,0,0,236,2020,April,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,0,0,0,236,2020,May,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,0,0,0,236,2020,June,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,0,0,0,236,2020,July,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,0,0,0,236,2020,August,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,0,0,0,236,2020,September,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,0,0,0,236,2020,October,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,0,0,0,236,2020,November,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
CANBERRA,SYDNEY,0,0,0,236,2020,December,-35.27603,149.13435,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,26635,399,70.1,443,2019,January,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,24140,370,68.9,443,2019,February,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,28060,399,73.8,443,2019,March,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,27210,389,73.8,443,2019,April,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,27581,402,72.8,443,2019,May,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,24770,386,67.6,443,2019,June,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,27393,418,70.2,443,2019,July,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,25851,389,75.2,443,2019,August,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,27985,416,73.5,443,2019,September,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,31157,426,80,443,2019,October,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,27796,384,79.6,443,2019,November,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,27940,408,75.2,443,2019,December,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,26798,398,72.2,443,2020,January,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,23863,373,74.4,443,2020,February,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,16353,357,57.3,443,2020,March,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,0,0,0,443,2020,April,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,0,0,0,443,2020,May,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,0,0,0,443,2020,June,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,0,0,0,443,2020,July,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,0,0,0,443,2020,August,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,0,0,0,443,2020,September,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,0,0,0,443,2020,October,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,8725,213,57.3,443,2020,November,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
COFFS HARBOUR,SYDNEY,10988,242,61.9,443,2020,December,-30.296261,153.11351,-33.861481,151.205475,less_than_1k
CAIRNS,MELBOURNE,74498,475,81.1,2311,2019,January,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,51589,340,76.2,2311,2019,February,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,51460,332,78.5,2311,2019,March,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,74852,468,81.2,2311,2019,April,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,60547,371,83.6,2311,2019,May,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,66986,393,87.5,2311,2019,June,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,92279,523,89.9,2311,2019,July,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,82117,462,90.9,2311,2019,August,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,84627,481,87.6,2311,2019,September,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,80567,479,85.7,2311,2019,October,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,68263,390,90.2,2311,2019,November,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,68091,413,85.7,2311,2019,December,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,62543,366,91.3,2311,2020,January,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,40301,305,68.6,2311,2020,February,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,33116,253,68.2,2311,2020,March,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,0,0,0,2311,2020,April,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,0,0,0,2311,2020,May,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,0,0,0,2311,2020,June,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,0,0,0,2311,2020,July,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,0,0,0,2311,2020,August,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,0,0,0,2311,2020,September,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,0,0,0,2311,2020,October,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,0,0,0,2311,2020,November,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,MELBOURNE,25461,172,75,2311,2020,December,-16.92304,145.766251,-37.813938,144.963425,between_2k_3k
CAIRNS,SYDNEY,95723,627,79.6,1971,2019,January,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,77395,515,78.1,1971,2019,February,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,80777,517,80,1971,2019,March,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,91946,590,79.4,1971,2019,April,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,76126,481,81.6,1971,2019,May,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,79053,474,84.8,1971,2019,June,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,109636,635,88.2,1971,2019,July,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,98555,567,88,1971,2019,August,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,84384,527,81.4,1971,2019,September,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,100410,590,86.9,1971,2019,October,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,89777,504,91.4,1971,2019,November,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,94278,568,86,1971,2019,December,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,99432,585,88.8,1971,2020,January,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,57804,453,65.9,1971,2020,February,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,43391,362,61.8,1971,2020,March,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,0,0,0,1971,2020,April,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,0,0,0,1971,2020,May,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,0,0,0,1971,2020,June,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,24123,194,69.7,1971,2020,July,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,0,0,0,1971,2020,August,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,0,0,0,1971,2020,September,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,0,0,0,1971,2020,October,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,0,0,0,1971,2020,November,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
CAIRNS,SYDNEY,18508,204,51.1,1971,2020,December,-16.92304,145.766251,-33.861481,151.205475,between_1k_2k
